Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.19893	1	0	1	-98.2692
1.19993	1	0	1	-98.2692
1.20093	1	0	1	-98.2692
1.20193	1	0	1	-98.2692
1.20293	1	0	1	-98.2692
1.20393	1	0	1	-98.2692
1.20493	1	0	1	-98.2692
1.20593	1	0	1	-98.2692
1.20693	1	0	1	-98.2692
1.20793	1	0	1	-98.2692
1.20893	1	0	1	-98.2692
1.20993	1	0	1	-98.2692
1.21093	1	0	1	-98.2692
1.21193	1	0	1	-98.2692
1.21293	1	0	1	-98.2692
1.21393	1	0	1	-98.2692
1.21493	1	0	1	-98.2692
1.21593	1	0	1	-98.2692
1.21693	1	0	1	-98.2692
1.21793	1	0	1	-98.2692
1.21893	1	0	1	-98.2692
1.21993	1	0	1	-98.2692
1.22093	1	0	1	-98.2692
1.22193	1	0	1	-98.2692
1.22293	1	0	1	-98.2692
1.22393	1	0	1	-98.2692
1.22493	1	0	1	-98.2692
1.22593	1	0	1	-98.2692
1.22693	1	0	1	-98.2692
1.22793	1	0	1	-98.2692
1.22893	1	0	1	-98.2692
1.22993	1	0	1	-98.2692
1.23093	1	0	1	-98.2692
1.23193	1	0	1	-98.2692
1.23293	1	0	1	-98.2692
1.23393	1	0	1	-98.2692
1.23493	1	0	1	-98.2692
1.23593	1	0	1	-98.2692
1.23693	1	0	1	-98.2692
1.23793	1	0	1	-98.2692
1.23893	1	0	1	-98.2692
1.23993	1	0	1	-98.2692
1.24093	1	0	1	-98.2692
1.24193	1	0	1	-98.2692
1.24293	1	0	1	-98.2692
1.24393	1	0	1	-98.2692
1.24493	1	0	1	-98.2692
1.24593	1	0	1	-98.2692
1.24693	1	0	1	-98.2692
1.24793	1	0	1	-98.2692
1.24893	1	0	1	-98.2692
1.24993	1	0	1	-98.2692
1.25086	1	0	1	-98.2692
1.25093	1	0	1	-98.2692
1.25193	1	0	1	-98.2692
1.25293	1	0	1	-98.2692
1.25393	1	0	1	-98.2692
1.25493	1	0	1	-98.2692
1.25593	1	0	1	-98.2692
1.25693	1	0	1	-98.2692
1.25793	1	0	1	-98.2692
1.25893	1	0	1	-98.2692
1.25993	1	0	1	-98.2692
1.26093	1	0	1	-98.2692
1.26193	1	0	1	-98.2692
1.26293	1	0	1	-98.2692
1.26393	1	0	1	-98.2692
1.26493	1	0	1	-98.2692
1.26593	1	0	1	-98.2692
1.26693	1	0	1	-98.2692
1.26793	1	0	1	-98.2692
1.26893	1	0	1	-98.2692
1.26993	1	0	1	-98.2692
1.27093	1	0	1	-98.2692
1.27193	1	0	1	-98.2692
1.27293	1	0	1	-98.2692
1.27393	1	0	1	-98.2692
1.27493	1	0	1	-98.2692
1.27593	1	0	1	-98.2692
1.27693	1	0	1	-98.2692
1.27793	1	0	1	-98.2692
1.27893	1	0	1	-98.2692
1.27993	1	0	1	-98.2692
1.28093	1	0	1	-98.2692
1.28193	1	0	1	-98.2692
1.28293	1	0	1	-98.2692
1.28393	1	0	1	-98.2692
1.28493	1	0	1	-98.2692
1.28593	1	0	1	-98.2692
1.28693	1	0	1	-98.2692
1.28793	1	0	1	-98.2692
1.28893	1	0	1	-98.2692
1.28993	1	0	1	-98.2692
1.29093	1	0	1	-98.2692
1.29193	1	0	1	-98.2692
1.29293	1	0	1	-98.2692
1.29393	1	0	1	-98.2692
1.29493	1	0	1	-98.2692
1.29593	1	0	1	-98.2692
1.29693	1	0	1	-98.2692
1.29793	1	0	1	-98.2692
1.29893	1	0	1	-98.2692
1.29993	1	0	1	-98.2692
1.30093	1	0	1	-98.2692
1.30193	1	0	1	-98.2692
1.30293	1	0	1	-98.2692
1.30393	1	0	1	-98.2692
1.30493	1	0	1	-98.2692
1.30593	1	0	1	-98.2692
1.30693	1	0	1	-98.2692
1.30793	1	0	1	-98.2692
1.30893	1	0	1	-98.2692
1.30993	1	0	1	-98.2692
1.31093	1	0	1	-98.2692
1.31193	1	0	1	-98.2692
1.31293	1	0	1	-98.2692
1.31393	1	0	1	-98.2692
1.31493	1	0	1	-98.2692
1.31593	1	0	1	-98.2692
1.31693	1	0	1	-98.2692
1.31793	1	0	1	-98.2692
1.31893	1	0	1	-98.2692
1.31993	1	0	1	-98.2692
1.32093	1	0	1	-98.2692
1.32193	1	0	1	-98.2692
1.32293	1	0	1	-98.2692
1.32393	1	0	1	-98.2692
1.32493	1	0	1	-98.2692
1.32593	1	0	1	-98.2692
1.32693	1	0	1	-98.2692
1.32793	1	0	1	-98.2692
1.32893	1	0	1	-98.2692
1.32993	1	0	1	-98.2692
1.33086	1	0	1	-98.2692
1.33093	1	0	1	-98.2692
1.33193	1	0	1	-98.2692
1.33293	1	0	1	-98.2692
1.33393	1	0	1	-98.2692
1.33493	1	0	1	-98.2692
1.33593	1	0	1	-98.2692
1.33693	1	0	1	-98.2692
1.33793	1	0	1	-98.2692
1.33893	1	0	1	-98.2692
1.33993	1	0	1	-98.2692
1.34093	1	0	1	-98.2692
1.34193	1	0	1	-98.2692
1.34293	1	0	1	-98.2692
1.34393	1	0	1	-98.2692
1.34493	1	0	1	-98.2692
1.34593	1	0	1	-98.2692
1.34693	1	0	1	-98.2692
1.34793	1	0	1	-98.2692
1.34893	1	0	1	-98.2692
1.34993	1	0	1	-98.2692
1.35093	1	0	1	-98.2692
1.35193	1	0	1	-98.2692
1.35293	1	0	1	-98.2692
1.35393	1	0	1	-98.2692
1.35493	1	0	1	-98.2692
1.35593	1	0	1	-98.2692
1.35693	1	0	1	-98.2692
1.35793	1	0	1	-98.2692
1.35893	1	0	1	-98.2692
1.35993	1	0	1	-98.2692
1.36093	1	0	1	-98.2692
1.36193	1	0	1	-98.2692
1.36293	1	0	1	-98.2692
1.36393	1	0	1	-98.2692
1.36493	1	0	1	-98.2692
1.36593	1	0	1	-98.2692
1.36693	1	0	1	-98.2692
1.36793	1	0	1	-98.2692
1.36893	1	0	1	-98.2692
1.36993	1	0	1	-98.2692
1.37093	1	0	1	-98.2692
1.37193	1	0	1	-98.2692
1.37293	1	0	1	-98.2692
1.37393	1	0	1	-98.2692
1.37493	1	0	1	-98.2692
1.37593	1	0	1	-98.2692
1.37693	1	0	1	-98.2692
1.37793	1	0	1	-98.2692
1.37893	1	0	1	-98.2692
1.37993	1	0	1	-98.2692
1.38093	1	0	1	-98.2692
1.38193	1	0	1	-98.2692
1.38293	1	0	1	-98.2692
1.38393	1	0	1	-98.2692
1.38493	1	0	1	-98.2692
1.38593	1	0	1	-98.2692
1.38693	1	0	1	-98.2692
1.38793	1	0	1	-98.2692
1.38893	1	0	1	-98.2692
1.38993	1	0	1	-98.2692
1.39093	1	0	1	-98.2692
1.39193	1	0	1	-98.2692
1.39293	1	0	1	-98.2692
1.39393	1	0	1	-98.2692
1.39493	1	0	1	-98.2692
1.39593	1	0	1	-98.2692
1.39693	1	0	1	-98.2692
1.39793	1	0	1	-98.2692
1.39893	1	0	1	-98.2692
1.39993	1	0	1	-98.2692
