time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.09303	1	1	5	8688	0.00302856
1.09403	1	1	5	8688	0.00302856
1.09503	1	1	5	8688	0.00302856
1.09603	1	1	5	8688	0.00302856
1.09703	1	1	5	8688	0.00302856
1.09803	1	1	5	8688	0.00302856
1.09903	1	1	5	8688	0.00302856
1.10003	1	1	5	8688	0.00302856
1.10103	1	1	5	8688	0.00302856
1.10203	1	1	5	8688	0.00302856
1.10303	1	1	5	8688	0.00302856
1.10403	1	1	5	8688	0.00302856
1.10503	1	1	5	8688	0.00302856
1.10603	1	1	5	8688	0.00302856
1.10703	1	1	5	8688	0.00302856
1.10803	1	1	5	8688	0.00302856
1.10903	1	1	5	8688	0.00302856
1.11003	1	1	5	8688	0.00302856
1.11103	1	1	5	8688	0.00302856
1.11203	1	1	5	8688	0.00302856
1.11303	1	1	5	8688	0.00302856
1.11403	1	1	5	8688	0.00302856
1.11503	1	1	5	8688	0.00302856
1.11603	1	1	5	8688	0.00302856
1.11703	1	1	5	8688	0.00302856
1.11803	1	1	5	8687	0.00302856
1.11903	1	1	5	8688	0.00302856
1.12003	1	1	5	8688	0.00302856
1.12103	1	1	5	8688	0.00302856
1.12203	1	1	5	8688	0.00302856
1.12303	1	1	5	8688	0.00302856
1.12403	1	1	5	8688	0.00302856
1.12503	1	1	5	8688	0.00302856
1.12603	1	1	5	8688	0.00302856
1.12703	1	1	5	8688	0.00302856
1.12803	1	1	5	8688	0.00302856
1.12903	1	1	5	8688	0.00302856
1.13003	1	1	5	8688	0.00302856
1.13103	1	1	5	8688	0.00302856
1.13203	1	1	5	8688	0.00302856
1.13303	1	1	5	8688	0.00302856
1.13403	1	1	5	8688	0.00302856
1.13503	1	1	5	8688	0.00302856
1.13603	1	1	5	8688	0.00302856
1.13703	1	1	5	8688	0.00302856
1.13803	1	1	5	8688	0.00302856
1.13903	1	1	5	8688	0.00302856
1.14003	1	1	5	8688	0.00302856
1.14103	1	1	5	8688	0.00302856
1.14203	1	1	5	8688	0.00302856
1.14303	1	1	5	8688	0.00302856
1.14403	1	1	5	8688	0.00302856
1.14503	1	1	5	8688	0.00302856
1.14603	1	1	5	8688	0.00302856
1.14703	1	1	5	8688	0.00302856
1.14803	1	1	5	8688	0.00302856
1.14903	1	1	5	8688	0.00302856
1.15003	1	1	5	8688	0.00302856
1.15103	1	1	5	8688	0.00302856
1.15203	1	1	5	8688	0.00302856
1.15303	1	1	5	8688	0.00302856
1.15403	1	1	5	8688	0.00302856
1.15503	1	1	5	8688	0.00302856
1.15603	1	1	5	8688	0.00302856
1.15703	1	1	5	8688	0.00302856
1.15803	1	1	5	8688	0.00302856
1.15903	1	1	5	8688	0.00302856
1.16003	1	1	5	8688	0.00302856
1.16103	1	1	5	8688	0.00302856
1.16203	1	1	5	8688	0.00302856
1.16303	1	1	5	8688	0.00302856
1.16403	1	1	5	8688	0.00302856
1.16503	1	1	5	8688	0.00302856
1.16603	1	1	5	8688	0.00302856
1.16703	1	1	5	8688	0.00302856
1.16803	1	1	5	8688	0.00302856
1.16903	1	1	5	8688	0.00302856
1.17003	1	1	5	8688	0.00302856
1.17096	1	1	5	7965	0.00295714
1.17203	1	1	5	8688	0.00302856
1.17303	1	1	5	8688	0.00302856
1.17403	1	1	5	8688	0.00302856
1.17503	1	1	5	8688	0.00302856
1.17603	1	1	5	8688	0.00302856
1.17703	1	1	5	8688	0.00302856
1.17803	1	1	5	8688	0.00302856
1.17903	1	1	5	8688	0.00302856
1.18003	1	1	5	8688	0.00302856
1.18103	1	1	5	8688	0.00302856
1.18203	1	1	5	8688	0.00302856
1.18303	1	1	5	8688	0.00302856
1.18403	1	1	5	8688	0.00302856
1.18503	1	1	5	8688	0.00302856
1.18603	1	1	5	8688	0.00302856
1.18703	1	1	5	8688	0.00302856
1.18803	1	1	5	8688	0.00302856
1.18903	1	1	5	8688	0.00302856
1.19003	1	1	5	8688	0.00302856
1.19103	1	1	5	8687	0.00302856
1.19203	1	1	5	8688	0.00302856
1.19303	1	1	5	8688	0.00302856
1.19403	1	1	5	8688	0.00302856
1.19503	1	1	5	8688	0.00302856
1.19603	1	1	5	8688	0.00302856
1.19703	1	1	5	8688	0.00302856
1.19803	1	1	5	8688	0.00302856
1.19903	1	1	5	8688	0.00302856
1.20003	1	1	5	8688	0.00302856
1.20103	1	1	5	8688	0.00302856
1.20203	1	1	5	8688	0.00302856
1.20303	1	1	5	8688	0.00302856
1.20403	1	1	5	8688	0.00302856
1.20503	1	1	5	8688	0.00302856
1.20603	1	1	5	8688	0.00302856
1.20703	1	1	5	8688	0.00302856
1.20803	1	1	5	8688	0.00302856
1.20903	1	1	5	8688	0.00302856
1.21003	1	1	5	8688	0.00302856
1.21103	1	1	5	8688	0.00302856
1.21203	1	1	5	8688	0.00302856
1.21303	1	1	5	8688	0.00302856
1.21403	1	1	5	8688	0.00302856
1.21503	1	1	5	8688	0.00302856
1.21603	1	1	5	8688	0.00302856
1.21703	1	1	5	8688	0.00302856
1.21803	1	1	5	8688	0.00302856
1.21903	1	1	5	8688	0.00302856
1.22003	1	1	5	8688	0.00302856
1.22103	1	1	5	8688	0.00302856
1.22203	1	1	5	8688	0.00302856
1.22303	1	1	5	8688	0.00302856
1.22403	1	1	5	8688	0.00302856
1.22503	1	1	5	8688	0.00302856
1.22603	1	1	5	8688	0.00302856
1.22703	1	1	5	8688	0.00302856
1.22803	1	1	5	8688	0.00302856
1.22903	1	1	5	8688	0.00302856
1.23003	1	1	5	8688	0.00302856
1.23103	1	1	5	8688	0.00302856
1.23203	1	1	5	8688	0.00302856
1.23303	1	1	5	8688	0.00302856
1.23403	1	1	5	8688	0.00302856
1.23503	1	1	5	8688	0.00302856
1.23603	1	1	5	8688	0.00302856
1.23703	1	1	5	8688	0.00302856
1.23803	1	1	5	8688	0.00302856
1.23903	1	1	5	8688	0.00302856
1.24003	1	1	5	8688	0.00302856
1.24103	1	1	5	8688	0.00302856
1.24203	1	1	5	8688	0.00302856
1.24303	1	1	5	8688	0.00302856
1.24403	1	1	5	8688	0.00302856
1.24503	1	1	5	8688	0.00302856
1.24603	1	1	5	8688	0.00302856
1.24703	1	1	5	8688	0.00302856
1.24803	1	1	5	8688	0.00302856
1.24903	1	1	5	8688	0.00302856
1.25003	1	1	5	8688	0.00302856
1.25096	1	1	5	7965	0.00295714
1.25203	1	1	5	8688	0.00302856
1.25303	1	1	5	8688	0.00302856
1.25403	1	1	5	8688	0.00302856
1.25503	1	1	5	8688	0.00302856
1.25603	1	1	5	8688	0.00302856
1.25703	1	1	5	8688	0.00302856
1.25803	1	1	5	8688	0.00302856
1.25903	1	1	5	8688	0.00302856
1.26003	1	1	5	8688	0.00302856
1.26103	1	1	5	8688	0.00302856
1.26203	1	1	5	8688	0.00302856
1.26303	1	1	5	8688	0.00302856
1.26403	1	1	5	8687	0.00302856
1.26503	1	1	5	8688	0.00302856
1.26603	1	1	5	8688	0.00302856
1.26703	1	1	5	8688	0.00302856
1.26803	1	1	5	8688	0.00302856
1.26903	1	1	5	8688	0.00302856
1.27003	1	1	5	8688	0.00302856
1.27103	1	1	5	8688	0.00302856
1.27203	1	1	5	8688	0.00302856
1.27303	1	1	5	8688	0.00302856
1.27403	1	1	5	8688	0.00302856
1.27503	1	1	5	8688	0.00302856
1.27603	1	1	5	8688	0.00302856
1.27703	1	1	5	8688	0.00302856
1.27803	1	1	5	8688	0.00302856
1.27903	1	1	5	8688	0.00302856
1.28003	1	1	5	8688	0.00302856
1.28103	1	1	5	8688	0.00302856
1.28203	1	1	5	8688	0.00302856
1.28303	1	1	5	8688	0.00302856
1.28403	1	1	5	8688	0.00302856
1.28503	1	1	5	8688	0.00302856
1.28603	1	1	5	8688	0.00302856
1.28703	1	1	5	8688	0.00302856
1.28803	1	1	5	8688	0.00302856
1.28903	1	1	5	8688	0.00302856
1.29003	1	1	5	8688	0.00302856
1.29103	1	1	5	8688	0.00302856
1.29203	1	1	5	8688	0.00302856
1.29303	1	1	5	8688	0.00302856
1.29403	1	1	5	8688	0.00302856
1.29503	1	1	5	8688	0.00302856
1.29603	1	1	5	8688	0.00302856
1.29703	1	1	5	8688	0.00302856
1.29803	1	1	5	8688	0.00302856
1.29903	1	1	5	8688	0.00302856
1.30003	1	1	5	8688	0.00302856
1.30103	1	1	5	8688	0.00302856
1.30203	1	1	5	8688	0.00302856
1.30303	1	1	5	8688	0.00302856
1.30403	1	1	5	8688	0.00302856
1.30503	1	1	5	8688	0.00302856
1.30603	1	1	5	8688	0.00302856
1.30703	1	1	5	8688	0.00302856
1.30803	1	1	5	8688	0.00302856
1.30903	1	1	5	8688	0.00302856
1.31003	1	1	5	8688	0.00302856
1.31103	1	1	5	8688	0.00302856
1.31203	1	1	5	8688	0.00302856
1.31303	1	1	5	8688	0.00302856
1.31403	1	1	5	8688	0.00302856
1.31503	1	1	5	8688	0.00302856
1.31603	1	1	5	8688	0.00302856
1.31703	1	1	5	8688	0.00302856
1.31803	1	1	5	8688	0.00302856
1.31903	1	1	5	8688	0.00302856
1.32003	1	1	5	8688	0.00302856
1.32103	1	1	5	8688	0.00302856
1.32203	1	1	5	8688	0.00302856
1.32303	1	1	5	8688	0.00302856
1.32403	1	1	5	8688	0.00302856
1.32503	1	1	5	8688	0.00302856
1.32603	1	1	5	8688	0.00302856
1.32703	1	1	5	8688	0.00302856
1.32803	1	1	5	8688	0.00302856
1.32903	1	1	5	8688	0.00302856
1.33003	1	1	5	8688	0.00302856
1.33096	1	1	5	7965	0.00295714
1.33203	1	1	5	8688	0.00302856
1.33303	1	1	5	8688	0.00302856
1.33403	1	1	5	8688	0.00302856
1.33503	1	1	5	8688	0.00302856
1.33603	1	1	5	8688	0.00302856
1.33703	1	1	5	8687	0.00302856
1.33803	1	1	5	8688	0.00302856
1.33903	1	1	5	8688	0.00302856
1.34003	1	1	5	8688	0.00302856
1.34103	1	1	5	8688	0.00302856
1.34203	1	1	5	8688	0.00302856
1.34303	1	1	5	8688	0.00302856
1.34403	1	1	5	8688	0.00302856
1.34503	1	1	5	8688	0.00302856
1.34603	1	1	5	8688	0.00302856
1.34703	1	1	5	8688	0.00302856
1.34803	1	1	5	8688	0.00302856
1.34903	1	1	5	8688	0.00302856
1.35003	1	1	5	8688	0.00302856
1.35103	1	1	5	8688	0.00302856
1.35203	1	1	5	8688	0.00302856
1.35303	1	1	5	8688	0.00302856
1.35403	1	1	5	8688	0.00302856
1.35503	1	1	5	8688	0.00302856
1.35603	1	1	5	8688	0.00302856
1.35703	1	1	5	8688	0.00302856
1.35803	1	1	5	8688	0.00302856
1.35903	1	1	5	8688	0.00302856
1.36003	1	1	5	8688	0.00302856
1.36103	1	1	5	8688	0.00302856
1.36203	1	1	5	8688	0.00302856
1.36303	1	1	5	8688	0.00302856
1.36403	1	1	5	8688	0.00302856
1.36503	1	1	5	8688	0.00302856
1.36603	1	1	5	8688	0.00302856
1.36703	1	1	5	8688	0.00302856
1.36803	1	1	5	8688	0.00302856
1.36903	1	1	5	8688	0.00302856
1.37003	1	1	5	8688	0.00302856
1.37103	1	1	5	8688	0.00302856
1.37203	1	1	5	8688	0.00302856
1.37303	1	1	5	8688	0.00302856
1.37403	1	1	5	8688	0.00302856
1.37503	1	1	5	8688	0.00302856
1.37603	1	1	5	8688	0.00302856
1.37703	1	1	5	8688	0.00302856
1.37803	1	1	5	8688	0.00302856
1.37903	1	1	5	8688	0.00302856
1.38003	1	1	5	8688	0.00302856
1.38103	1	1	5	8688	0.00302856
1.38203	1	1	5	8688	0.00302856
1.38303	1	1	5	8688	0.00302856
1.38403	1	1	5	8688	0.00302856
1.38503	1	1	5	8688	0.00302856
1.38603	1	1	5	8688	0.00302856
1.38703	1	1	5	8688	0.00302856
1.38803	1	1	5	8688	0.00302856
1.38903	1	1	5	8688	0.00302856
1.39003	1	1	5	8688	0.00302856
1.39103	1	1	5	8688	0.00302856
1.39203	1	1	5	8688	0.00302856
1.39303	1	1	5	8688	0.00302856
1.39403	1	1	5	8688	0.00302856
1.39503	1	1	5	8688	0.00302856
1.39603	1	1	5	8688	0.00302856
1.39703	1	1	5	8688	0.00302856
1.39803	1	1	5	8688	0.00302856
1.39903	1	1	5	8688	0.00302856
