Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
1.34693	DL	134	6	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.34793	DL	134	7	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.34893	DL	134	8	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.34993	DL	134	9	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35093	DL	135	0	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35193	DL	135	1	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35293	DL	135	2	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35393	DL	135	3	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35493	DL	135	4	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35593	DL	135	5	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35693	DL	135	6	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35793	DL	135	7	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35893	DL	135	8	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.35993	DL	135	9	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36093	DL	136	0	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36193	DL	136	1	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36293	DL	136	2	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36393	DL	136	3	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36493	DL	136	4	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36593	DL	136	5	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36693	DL	136	6	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36793	DL	136	7	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36893	DL	136	8	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.36993	DL	136	9	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37093	DL	137	0	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37193	DL	137	1	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37293	DL	137	2	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37393	DL	137	3	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37493	DL	137	4	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37593	DL	137	5	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37693	DL	137	6	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37793	DL	137	7	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37893	DL	137	8	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.37993	DL	137	9	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38093	DL	138	0	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38193	DL	138	1	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38293	DL	138	2	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38393	DL	138	3	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38493	DL	138	4	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38593	DL	138	5	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38693	DL	138	6	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38793	DL	138	7	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38893	DL	138	8	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.38993	DL	138	9	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39093	DL	139	0	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39193	DL	139	1	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39293	DL	139	2	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39393	DL	139	3	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39493	DL	139	4	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39593	DL	139	5	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39693	DL	139	6	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39793	DL	139	7	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39893	DL	139	8	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
1.39993	DL	139	9	0	1	12	1	0	1	8691	13	3	0	55.8137	15	0	0
