time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.515029	1	1	5	1280	0.0150286
2.51403	1	1	5	1280	0.0140286
4.51403	1	1	5	1280	0.0140286
6.51403	1	1	5	1280	0.0140286
8.51403	1	1	5	1280	0.0140286
10.514	1	1	5	1280	0.0140286
12.514	1	1	5	1280	0.0140286
14.514	1	1	5	1280	0.0140286
16.514	1	1	5	1280	0.0140286
18.514	1	1	5	1280	0.0140286
