time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.653029	1	1	5	1030	0.171147
0.653029	1	1	5	1030	0.171107
0.653029	1	1	5	1030	0.171067
0.653029	1	1	5	1030	0.171027
0.653029	1	1	5	1030	0.170987
0.653029	1	1	5	1030	0.170947
0.654029	1	1	5	1030	0.171907
0.654029	1	1	5	1030	0.171867
0.654029	1	1	5	1030	0.171827
0.654029	1	1	5	1030	0.171787
0.654029	1	1	5	1030	0.171747
0.654029	1	1	5	1030	0.171707
0.654029	1	1	5	1030	0.171667
0.654029	1	1	5	1030	0.171627
0.654029	1	1	5	1030	0.171587
0.655029	1	1	5	1030	0.172547
0.655029	1	1	5	1030	0.172507
0.655029	1	1	5	1030	0.172467
0.655029	1	1	5	1030	0.172427
0.655029	1	1	5	1030	0.172387
0.655029	1	1	5	1030	0.172347
0.655029	1	1	5	1030	0.172307
0.655029	1	1	5	1030	0.172267
0.656029	1	1	5	1030	0.173227
0.656029	1	1	5	1030	0.173187
0.656029	1	1	5	1030	0.173147
0.656029	1	1	5	1030	0.173107
0.656029	1	1	5	1030	0.173067
0.656029	1	1	5	1030	0.173027
0.656029	1	1	5	1030	0.172987
0.656029	1	1	5	1030	0.172947
0.657029	1	1	5	1030	0.173907
0.657029	1	1	5	1030	0.173867
0.657029	1	1	5	1030	0.173827
0.657029	1	1	5	1030	0.173787
0.657029	1	1	5	1030	0.173747
0.657029	1	1	5	1030	0.173707
0.657029	1	1	5	1030	0.173667
0.657029	1	1	5	1030	0.173627
0.657029	1	1	5	1030	0.173587
0.658029	1	1	5	1030	0.174547
0.658029	1	1	5	1030	0.174507
0.658029	1	1	5	1030	0.174467
0.658029	1	1	5	1030	0.174427
0.658029	1	1	5	1030	0.174387
0.658029	1	1	5	1030	0.174347
0.658029	1	1	5	1030	0.174307
0.658029	1	1	5	1030	0.174267
0.659029	1	1	5	1030	0.175227
0.659029	1	1	5	1030	0.175187
0.659029	1	1	5	1030	0.175147
0.659029	1	1	5	1030	0.175107
0.659029	1	1	5	1030	0.175067
0.659029	1	1	5	1030	0.175027
0.659029	1	1	5	1030	0.174987
0.659029	1	1	5	1030	0.174947
0.659029	1	1	5	1030	0.174907
0.660029	1	1	5	1030	0.175867
0.660029	1	1	5	1030	0.175827
0.660029	1	1	5	1030	0.175787
0.660029	1	1	5	1030	0.175747
0.660029	1	1	5	1030	0.175707
0.660029	1	1	5	1030	0.175667
0.660029	1	1	5	1030	0.175627
0.660029	1	1	5	1030	0.175587
0.661029	1	1	5	1030	0.176547
0.661029	1	1	5	1030	0.176507
0.661029	1	1	5	1030	0.176467
0.661029	1	1	5	1030	0.176427
0.661029	1	1	5	1030	0.176387
0.661029	1	1	5	1030	0.176347
0.661029	1	1	5	1030	0.176307
0.661029	1	1	5	1030	0.176267
0.661029	1	1	5	1030	0.176227
0.662029	1	1	5	1030	0.177187
0.662029	1	1	5	1030	0.177147
0.662029	1	1	5	1030	0.177107
0.662029	1	1	5	1030	0.177067
0.662029	1	1	5	1030	0.177027
0.662029	1	1	5	1030	0.176987
0.662029	1	1	5	1030	0.176947
0.662029	1	1	5	1030	0.176907
0.663029	1	1	5	1030	0.177867
0.663029	1	1	5	1030	0.177827
0.663029	1	1	5	1030	0.177787
0.663029	1	1	5	1030	0.177747
0.663029	1	1	5	1030	0.177707
0.663029	1	1	5	1030	0.177667
0.663029	1	1	5	1030	0.177627
0.663029	1	1	5	1030	0.177587
0.664029	1	1	5	1030	0.178547
0.664029	1	1	5	1030	0.178507
0.664029	1	1	5	1030	0.178467
0.664029	1	1	5	1030	0.178427
0.664029	1	1	5	1030	0.178387
0.664029	1	1	5	1030	0.178347
0.664029	1	1	5	1030	0.178307
0.664029	1	1	5	1030	0.178267
0.664029	1	1	5	1030	0.178227
0.665029	1	1	5	1030	0.179187
0.665029	1	1	5	1030	0.179147
0.665029	1	1	5	1030	0.179107
0.665029	1	1	5	1030	0.179067
0.665029	1	1	5	1030	0.179027
0.665029	1	1	5	1030	0.178987
0.665029	1	1	5	1030	0.178947
0.665029	1	1	5	1030	0.178907
0.666029	1	1	5	1030	0.179867
0.666029	1	1	5	1030	0.179827
0.666029	1	1	5	1030	0.179787
0.666029	1	1	5	1030	0.179747
0.666029	1	1	5	1030	0.179707
0.666029	1	1	5	1030	0.179667
0.666029	1	1	5	1030	0.179627
0.666029	1	1	5	1030	0.179587
0.666029	1	1	5	1030	0.179547
0.667029	1	1	5	1030	0.180507
0.667029	1	1	5	1030	0.180467
0.667029	1	1	5	1030	0.180427
0.667029	1	1	5	1030	0.180387
0.667029	1	1	5	1030	0.180347
0.667029	1	1	5	1030	0.180307
0.667029	1	1	5	1030	0.180267
0.667029	1	1	5	1030	0.180227
0.668029	1	1	5	1030	0.181187
0.668029	1	1	5	1030	0.181147
0.668029	1	1	5	1030	0.181107
0.668029	1	1	5	1030	0.181067
0.668029	1	1	5	1030	0.181027
0.668029	1	1	5	1030	0.180987
0.668029	1	1	5	1030	0.180947
0.668029	1	1	5	1030	0.180907
0.669029	1	1	5	1030	0.181867
0.669029	1	1	5	1030	0.181827
0.669029	1	1	5	1030	0.181787
0.669029	1	1	5	1030	0.181747
0.669029	1	1	5	1030	0.181707
0.669029	1	1	5	1030	0.181667
0.669029	1	1	5	1030	0.181627
0.669029	1	1	5	1030	0.181587
0.669029	1	1	5	1030	0.181547
0.670029	1	1	5	1030	0.182507
0.670029	1	1	5	1030	0.182467
0.670029	1	1	5	1030	0.182427
0.670029	1	1	5	1030	0.182387
0.670029	1	1	5	1030	0.182347
0.670029	1	1	5	1030	0.182307
0.670029	1	1	5	1030	0.182267
0.670029	1	1	5	1030	0.182227
0.671029	1	1	5	1030	0.183187
0.671029	1	1	5	1030	0.183147
0.671029	1	1	5	1030	0.183107
0.671029	1	1	5	1030	0.183067
0.671029	1	1	5	1030	0.183027
0.671029	1	1	5	1030	0.182987
0.671029	1	1	5	1030	0.182947
0.671029	1	1	5	1030	0.182907
0.671029	1	1	5	1030	0.182867
0.672029	1	1	5	1030	0.183827
0.672029	1	1	5	1030	0.183787
0.672029	1	1	5	1030	0.183747
0.672029	1	1	5	1030	0.183707
0.672029	1	1	5	1030	0.183667
0.672029	1	1	5	1030	0.183627
0.672029	1	1	5	1030	0.183587
0.672029	1	1	5	1030	0.183547
0.673029	1	1	5	1030	0.184507
0.673029	1	1	5	1030	0.184467
0.673029	1	1	5	1030	0.184427
0.673029	1	1	5	1030	0.184387
0.673029	1	1	5	1030	0.184347
0.673029	1	1	5	1030	0.184307
0.673029	1	1	5	1030	0.184267
0.673029	1	1	5	1030	0.184227
0.673029	1	1	5	1030	0.184187
0.674029	1	1	5	1030	0.185147
0.674029	1	1	5	1030	0.185107
0.674029	1	1	5	1030	0.185067
0.674029	1	1	5	1030	0.185027
0.674029	1	1	5	1030	0.184987
0.674029	1	1	5	1030	0.184947
0.674029	1	1	5	1030	0.184907
0.674029	1	1	5	1030	0.184867
0.675029	1	1	5	1030	0.185827
0.675029	1	1	5	1030	0.185787
0.675029	1	1	5	1030	0.185747
0.675029	1	1	5	1030	0.185707
0.675029	1	1	5	1030	0.185667
0.675029	1	1	5	1030	0.185627
0.675029	1	1	5	1030	0.185587
0.675029	1	1	5	1030	0.185547
0.676029	1	1	5	1030	0.186507
0.676029	1	1	5	1030	0.186467
0.676029	1	1	5	1030	0.186427
0.676029	1	1	5	1030	0.186387
0.676029	1	1	5	1030	0.186347
0.676029	1	1	5	1030	0.186307
0.676029	1	1	5	1030	0.186267
0.676029	1	1	5	1030	0.186227
0.676029	1	1	5	1030	0.186187
0.677029	1	1	5	1030	0.187147
0.677029	1	1	5	1030	0.187107
0.677029	1	1	5	1030	0.187067
0.677029	1	1	5	1030	0.187027
0.677029	1	1	5	1030	0.186987
0.677029	1	1	5	1030	0.186947
0.677029	1	1	5	1030	0.186907
0.677029	1	1	5	1030	0.186867
0.678029	1	1	5	1030	0.187827
0.678029	1	1	5	1030	0.187787
0.678029	1	1	5	1030	0.187747
0.678029	1	1	5	1030	0.187707
0.678029	1	1	5	1030	0.187667
0.678029	1	1	5	1030	0.187627
0.678029	1	1	5	1030	0.187587
0.678029	1	1	5	1030	0.187547
0.678029	1	1	5	1030	0.187507
0.679029	1	1	5	1030	0.188467
0.679029	1	1	5	1030	0.188427
0.679029	1	1	5	1030	0.188387
0.679029	1	1	5	1030	0.188347
0.679029	1	1	5	1030	0.188307
0.679029	1	1	5	1030	0.188267
0.679029	1	1	5	1030	0.188227
0.679029	1	1	5	1030	0.188187
0.680029	1	1	5	1030	0.189147
0.680029	1	1	5	1030	0.189107
0.680029	1	1	5	1030	0.189067
0.680029	1	1	5	1030	0.189027
0.680029	1	1	5	1030	0.188987
0.680029	1	1	5	1030	0.188947
0.680029	1	1	5	1030	0.188907
0.680029	1	1	5	1030	0.188867
0.680029	1	1	5	1030	0.188827
0.681029	1	1	5	1030	0.189787
0.681029	1	1	5	1030	0.189747
0.681029	1	1	5	1030	0.189707
0.681029	1	1	5	1030	0.189667
0.681029	1	1	5	1030	0.189627
0.681029	1	1	5	1030	0.189587
0.681029	1	1	5	1030	0.189547
0.681029	1	1	5	1030	0.189507
0.682029	1	1	5	1030	0.190467
0.682029	1	1	5	1030	0.190427
0.682029	1	1	5	1030	0.190387
0.682029	1	1	5	1030	0.190347
0.682029	1	1	5	1030	0.190307
0.682029	1	1	5	1030	0.190267
0.682029	1	1	5	1030	0.190227
0.682029	1	1	5	1030	0.190187
0.683029	1	1	5	1030	0.191147
0.683029	1	1	5	1030	0.191107
0.683029	1	1	5	1030	0.191067
0.683029	1	1	5	1030	0.191027
0.683029	1	1	5	1030	0.190987
0.683029	1	1	5	1030	0.190947
0.683029	1	1	5	1030	0.190907
0.683029	1	1	5	1030	0.190867
0.683029	1	1	5	1030	0.190827
0.684029	1	1	5	1030	0.191787
0.684029	1	1	5	1030	0.191747
0.684029	1	1	5	1030	0.191707
0.684029	1	1	5	1030	0.191667
0.684029	1	1	5	1030	0.191627
0.684029	1	1	5	1030	0.191587
0.684029	1	1	5	1030	0.191547
0.684029	1	1	5	1030	0.191507
0.685029	1	1	5	1030	0.192467
0.685029	1	1	5	1030	0.192427
0.685029	1	1	5	1030	0.192387
0.685029	1	1	5	1030	0.192347
0.685029	1	1	5	1030	0.192307
0.685029	1	1	5	1030	0.192267
0.685029	1	1	5	1030	0.192227
0.685029	1	1	5	1030	0.192187
0.685029	1	1	5	1030	0.192147
0.686029	1	1	5	1030	0.193107
0.686029	1	1	5	1030	0.193067
0.686029	1	1	5	1030	0.193027
0.686029	1	1	5	1030	0.192987
0.686029	1	1	5	1030	0.192947
0.686029	1	1	5	1030	0.192907
0.686029	1	1	5	1030	0.192867
0.686029	1	1	5	1030	0.192827
0.687029	1	1	5	1030	0.193787
0.687029	1	1	5	1030	0.193747
0.687029	1	1	5	1030	0.193707
0.687029	1	1	5	1030	0.193667
0.687029	1	1	5	1030	0.193627
0.687029	1	1	5	1030	0.193587
0.687029	1	1	5	1030	0.193547
0.687029	1	1	5	1030	0.193507
0.688029	1	1	5	1030	0.194467
0.688029	1	1	5	1030	0.194427
0.688029	1	1	5	1030	0.194387
0.688029	1	1	5	1030	0.194347
0.688029	1	1	5	1030	0.194307
0.688029	1	1	5	1030	0.194267
0.688029	1	1	5	1030	0.194227
0.688029	1	1	5	1030	0.194187
0.688029	1	1	5	1030	0.194147
0.689029	1	1	5	1030	0.195107
0.689029	1	1	5	1030	0.195067
0.689029	1	1	5	1030	0.195027
0.689029	1	1	5	1030	0.194987
0.689029	1	1	5	1030	0.194947
0.689029	1	1	5	1030	0.194907
0.689029	1	1	5	1030	0.194867
0.689029	1	1	5	1030	0.194827
0.690029	1	1	5	1030	0.195787
0.690029	1	1	5	1030	0.195747
0.690029	1	1	5	1030	0.195707
0.690029	1	1	5	1030	0.195667
0.690029	1	1	5	1030	0.195627
0.690029	1	1	5	1030	0.195587
0.690029	1	1	5	1030	0.195547
0.690029	1	1	5	1030	0.195507
0.690029	1	1	5	1030	0.195467
0.690957	1	1	5	1030	0.196355
0.690957	1	1	5	1030	0.196315
0.690957	1	1	5	1030	0.196275
0.690957	1	1	5	1030	0.196235
0.690957	1	1	5	1030	0.196195
0.690957	1	1	5	1030	0.196155
0.690957	1	1	5	1030	0.196115
0.692029	1	1	5	1030	0.197147
0.692029	1	1	5	1030	0.197107
0.692029	1	1	5	1030	0.197067
0.692029	1	1	5	1030	0.197027
0.692029	1	1	5	1030	0.196987
0.692029	1	1	5	1030	0.196947
0.692029	1	1	5	1030	0.196907
0.692029	1	1	5	1030	0.196867
0.692029	1	1	5	1030	0.196827
0.693029	1	1	5	1030	0.197787
0.693029	1	1	5	1030	0.197747
0.693029	1	1	5	1030	0.197707
0.693029	1	1	5	1030	0.197667
0.693029	1	1	5	1030	0.197627
0.693029	1	1	5	1030	0.197587
0.693029	1	1	5	1030	0.197547
0.693029	1	1	5	1030	0.197507
0.694029	1	1	5	1030	0.198467
0.694029	1	1	5	1030	0.198427
0.694029	1	1	5	1030	0.198387
0.694029	1	1	5	1030	0.198347
0.694029	1	1	5	1030	0.198307
0.694029	1	1	5	1030	0.198267
0.694029	1	1	5	1030	0.198227
0.694029	1	1	5	1030	0.198187
0.694029	1	1	5	1030	0.198147
0.695029	1	1	5	1030	0.199107
0.695029	1	1	5	1030	0.199067
0.695029	1	1	5	1030	0.199027
0.695029	1	1	5	1030	0.198987
0.695029	1	1	5	1030	0.198947
0.695029	1	1	5	1030	0.198907
0.695029	1	1	5	1030	0.198867
0.695029	1	1	5	1030	0.198827
0.696029	1	1	5	1030	0.199787
0.696029	1	1	5	1030	0.199747
0.696029	1	1	5	1030	0.199707
0.696029	1	1	5	1030	0.199667
0.696029	1	1	5	1030	0.199627
0.696029	1	1	5	1030	0.199587
0.696029	1	1	5	1030	0.199547
0.696029	1	1	5	1030	0.199507
0.696029	1	1	5	1030	0.199467
0.697029	1	1	5	1030	0.200427
0.697029	1	1	5	1030	0.200387
0.697029	1	1	5	1030	0.200347
0.697029	1	1	5	1030	0.200307
0.697029	1	1	5	1030	0.200267
0.697029	1	1	5	1030	0.200227
0.697029	1	1	5	1030	0.200187
0.697029	1	1	5	1030	0.200147
0.698029	1	1	5	1030	0.201107
0.698029	1	1	5	1030	0.201067
0.698029	1	1	5	1030	0.201027
0.698029	1	1	5	1030	0.200987
0.698029	1	1	5	1030	0.200947
0.698029	1	1	5	1030	0.200907
0.698029	1	1	5	1030	0.200867
0.698029	1	1	5	1030	0.200827
0.699029	1	1	5	1030	0.201787
0.699029	1	1	5	1030	0.201747
0.699029	1	1	5	1030	0.201707
0.699029	1	1	5	1030	0.201667
0.699029	1	1	5	1030	0.201627
0.699029	1	1	5	1030	0.201587
0.699029	1	1	5	1030	0.201547
0.699029	1	1	5	1030	0.201507
0.699029	1	1	5	1030	0.201467
0.700029	1	1	5	1030	0.202427
0.700029	1	1	5	1030	0.202387
0.700029	1	1	5	1030	0.202347
0.700029	1	1	5	1030	0.202307
0.700029	1	1	5	1030	0.202267
0.700029	1	1	5	1030	0.202227
0.700029	1	1	5	1030	0.202187
0.700029	1	1	5	1030	0.202147
0.701029	1	1	5	1030	0.203107
0.701029	1	1	5	1030	0.203067
0.701029	1	1	5	1030	0.203027
0.701029	1	1	5	1030	0.202987
0.701029	1	1	5	1030	0.202947
0.701029	1	1	5	1030	0.202907
0.701029	1	1	5	1030	0.202867
0.701029	1	1	5	1030	0.202827
0.701029	1	1	5	1030	0.202787
0.702029	1	1	5	1030	0.203747
0.702029	1	1	5	1030	0.203707
0.702029	1	1	5	1030	0.203667
0.702029	1	1	5	1030	0.203627
0.702029	1	1	5	1030	0.203587
0.702029	1	1	5	1030	0.203547
0.702029	1	1	5	1030	0.203507
0.702029	1	1	5	1030	0.203467
0.703029	1	1	5	1030	0.204427
0.703029	1	1	5	1030	0.204387
0.703029	1	1	5	1030	0.204347
0.703029	1	1	5	1030	0.204307
0.703029	1	1	5	1030	0.204267
0.703029	1	1	5	1030	0.204227
0.703029	1	1	5	1030	0.204187
0.703029	1	1	5	1030	0.204147
0.704029	1	1	5	1030	0.205107
0.704029	1	1	5	1030	0.205067
0.704029	1	1	5	1030	0.205027
0.704029	1	1	5	1030	0.204987
0.704029	1	1	5	1030	0.204947
0.704029	1	1	5	1030	0.204907
0.704029	1	1	5	1030	0.204867
0.704029	1	1	5	1030	0.204827
0.704029	1	1	5	1030	0.204787
0.705029	1	1	5	1030	0.205747
0.705029	1	1	5	1030	0.205707
0.705029	1	1	5	1030	0.205667
0.705029	1	1	5	1030	0.205627
0.705029	1	1	5	1030	0.205587
0.705029	1	1	5	1030	0.205547
0.705029	1	1	5	1030	0.205507
0.705029	1	1	5	1030	0.205467
0.706029	1	1	5	1030	0.206427
0.706029	1	1	5	1030	0.206387
0.706029	1	1	5	1030	0.206347
0.706029	1	1	5	1030	0.206307
0.706029	1	1	5	1030	0.206267
0.706029	1	1	5	1030	0.206227
0.706029	1	1	5	1030	0.206187
0.706029	1	1	5	1030	0.206147
0.706029	1	1	5	1030	0.206107
0.707029	1	1	5	1030	0.207067
0.707029	1	1	5	1030	0.207027
0.707029	1	1	5	1030	0.206987
0.707029	1	1	5	1030	0.206947
0.707029	1	1	5	1030	0.206907
0.707029	1	1	5	1030	0.206867
0.707029	1	1	5	1030	0.206827
0.707029	1	1	5	1030	0.206787
0.708029	1	1	5	1030	0.207747
0.708029	1	1	5	1030	0.207707
0.708029	1	1	5	1030	0.207667
0.708029	1	1	5	1030	0.207627
0.708029	1	1	5	1030	0.207587
0.708029	1	1	5	1030	0.207547
0.708029	1	1	5	1030	0.207507
0.708029	1	1	5	1030	0.207467
0.708029	1	1	5	1030	0.207427
0.709029	1	1	5	1030	0.208387
0.709029	1	1	5	1030	0.208347
0.709029	1	1	5	1030	0.208307
0.709029	1	1	5	1030	0.208267
0.709029	1	1	5	1030	0.208227
0.709029	1	1	5	1030	0.208187
0.709029	1	1	5	1030	0.208147
0.709029	1	1	5	1030	0.208107
0.710029	1	1	5	1030	0.209067
0.710029	1	1	5	1030	0.209027
0.710029	1	1	5	1030	0.208987
0.710029	1	1	5	1030	0.208947
0.710029	1	1	5	1030	0.208907
0.710029	1	1	5	1030	0.208867
0.710029	1	1	5	1030	0.208827
0.710029	1	1	5	1030	0.208787
0.711029	1	1	5	1030	0.209747
0.711029	1	1	5	1030	0.209707
0.711029	1	1	5	1030	0.209667
0.711029	1	1	5	1030	0.209627
0.711029	1	1	5	1030	0.209587
0.711029	1	1	5	1030	0.209547
0.711029	1	1	5	1030	0.209507
0.711029	1	1	5	1030	0.209467
0.711029	1	1	5	1030	0.209427
0.712029	1	1	5	1030	0.210387
0.712029	1	1	5	1030	0.210347
0.712029	1	1	5	1030	0.210307
0.712029	1	1	5	1030	0.210267
0.712029	1	1	5	1030	0.210227
0.712029	1	1	5	1030	0.210187
0.712029	1	1	5	1030	0.210147
0.712029	1	1	5	1030	0.210107
0.713029	1	1	5	1030	0.211067
0.713029	1	1	5	1030	0.211027
0.713029	1	1	5	1030	0.210987
0.713029	1	1	5	1030	0.210947
0.713029	1	1	5	1030	0.210907
0.713029	1	1	5	1030	0.210867
0.713029	1	1	5	1030	0.210827
0.713029	1	1	5	1030	0.210787
0.713029	1	1	5	1030	0.210747
0.714029	1	1	5	1030	0.211707
0.714029	1	1	5	1030	0.211667
0.714029	1	1	5	1030	0.211627
0.714029	1	1	5	1030	0.211587
0.714029	1	1	5	1030	0.211547
0.714029	1	1	5	1030	0.211507
0.714029	1	1	5	1030	0.211467
0.714029	1	1	5	1030	0.211427
0.715029	1	1	5	1030	0.212387
0.715029	1	1	5	1030	0.212347
0.715029	1	1	5	1030	0.212307
0.715029	1	1	5	1030	0.212267
0.715029	1	1	5	1030	0.212227
0.715029	1	1	5	1030	0.212187
0.715029	1	1	5	1030	0.212147
0.715029	1	1	5	1030	0.212107
0.715029	1	1	5	1030	0.212067
0.716029	1	1	5	1030	0.213027
0.716029	1	1	5	1030	0.212987
0.716029	1	1	5	1030	0.212947
0.716029	1	1	5	1030	0.212907
0.716029	1	1	5	1030	0.212867
0.716029	1	1	5	1030	0.212827
0.716029	1	1	5	1030	0.212787
0.716029	1	1	5	1030	0.212747
0.717029	1	1	5	1030	0.213707
0.717029	1	1	5	1030	0.213667
0.717029	1	1	5	1030	0.213627
0.717029	1	1	5	1030	0.213587
0.717029	1	1	5	1030	0.213547
0.717029	1	1	5	1030	0.213507
0.717029	1	1	5	1030	0.213467
0.717029	1	1	5	1030	0.213427
0.718029	1	1	5	1030	0.214387
0.718029	1	1	5	1030	0.214347
0.718029	1	1	5	1030	0.214307
0.718029	1	1	5	1030	0.214267
0.718029	1	1	5	1030	0.214227
0.718029	1	1	5	1030	0.214187
0.718029	1	1	5	1030	0.214147
0.718029	1	1	5	1030	0.214107
0.718029	1	1	5	1030	0.214067
0.719029	1	1	5	1030	0.215027
0.719029	1	1	5	1030	0.214987
0.719029	1	1	5	1030	0.214947
0.719029	1	1	5	1030	0.214907
0.719029	1	1	5	1030	0.214867
0.719029	1	1	5	1030	0.214827
0.719029	1	1	5	1030	0.214787
0.719029	1	1	5	1030	0.214747
0.720029	1	1	5	1030	0.215707
0.720029	1	1	5	1030	0.215667
0.720029	1	1	5	1030	0.215627
0.720029	1	1	5	1030	0.215587
0.720029	1	1	5	1030	0.215547
0.720029	1	1	5	1030	0.215507
0.720029	1	1	5	1030	0.215467
0.720029	1	1	5	1030	0.215427
0.720029	1	1	5	1030	0.215387
0.721029	1	1	5	1030	0.216347
0.721029	1	1	5	1030	0.216307
0.721029	1	1	5	1030	0.216267
0.721029	1	1	5	1030	0.216227
0.721029	1	1	5	1030	0.216187
0.721029	1	1	5	1030	0.216147
0.721029	1	1	5	1030	0.216107
0.721029	1	1	5	1030	0.216067
0.722029	1	1	5	1030	0.217027
0.722029	1	1	5	1030	0.216987
0.722029	1	1	5	1030	0.216947
0.722029	1	1	5	1030	0.216907
0.722029	1	1	5	1030	0.216867
0.722029	1	1	5	1030	0.216827
0.722029	1	1	5	1030	0.216787
0.722029	1	1	5	1030	0.216747
0.723029	1	1	5	1030	0.217707
0.723029	1	1	5	1030	0.217667
0.723029	1	1	5	1030	0.217627
0.723029	1	1	5	1030	0.217587
0.723029	1	1	5	1030	0.217547
0.723029	1	1	5	1030	0.217507
0.723029	1	1	5	1030	0.217467
0.723029	1	1	5	1030	0.217427
0.723029	1	1	5	1030	0.217387
0.724029	1	1	5	1030	0.218347
0.724029	1	1	5	1030	0.218307
0.724029	1	1	5	1030	0.218267
0.724029	1	1	5	1030	0.218227
0.724029	1	1	5	1030	0.218187
0.724029	1	1	5	1030	0.218147
0.724029	1	1	5	1030	0.218107
0.724029	1	1	5	1030	0.218067
0.725029	1	1	5	1030	0.219027
0.725029	1	1	5	1030	0.218987
0.725029	1	1	5	1030	0.218947
0.725029	1	1	5	1030	0.218907
0.725029	1	1	5	1030	0.218867
0.725029	1	1	5	1030	0.218827
0.725029	1	1	5	1030	0.218787
0.725029	1	1	5	1030	0.218747
0.725029	1	1	5	1030	0.218707
0.726029	1	1	5	1030	0.219667
0.726029	1	1	5	1030	0.219627
0.726029	1	1	5	1030	0.219587
0.726029	1	1	5	1030	0.219547
0.726029	1	1	5	1030	0.219507
0.726029	1	1	5	1030	0.219467
0.726029	1	1	5	1030	0.219427
0.726029	1	1	5	1030	0.219387
0.727029	1	1	5	1030	0.220347
0.727029	1	1	5	1030	0.220307
0.727029	1	1	5	1030	0.220267
0.727029	1	1	5	1030	0.220227
0.727029	1	1	5	1030	0.220187
0.727029	1	1	5	1030	0.220147
0.727029	1	1	5	1030	0.220107
0.727029	1	1	5	1030	0.220067
0.727029	1	1	5	1030	0.220027
0.728029	1	1	5	1030	0.220987
0.728029	1	1	5	1030	0.220947
0.728029	1	1	5	1030	0.220907
0.728029	1	1	5	1030	0.220867
0.728029	1	1	5	1030	0.220827
0.728029	1	1	5	1030	0.220787
0.728029	1	1	5	1030	0.220747
0.728029	1	1	5	1030	0.220707
0.729029	1	1	5	1030	0.221667
0.729029	1	1	5	1030	0.221627
0.729029	1	1	5	1030	0.221587
0.729029	1	1	5	1030	0.221547
0.729029	1	1	5	1030	0.221507
0.729029	1	1	5	1030	0.221467
0.729029	1	1	5	1030	0.221427
0.729029	1	1	5	1030	0.221387
0.730029	1	1	5	1030	0.222347
0.730029	1	1	5	1030	0.222307
0.730029	1	1	5	1030	0.222267
0.730029	1	1	5	1030	0.222227
0.730029	1	1	5	1030	0.222187
0.730029	1	1	5	1030	0.222147
0.730029	1	1	5	1030	0.222107
0.730029	1	1	5	1030	0.222067
0.730029	1	1	5	1030	0.222027
0.731029	1	1	5	1030	0.222987
0.731029	1	1	5	1030	0.222947
0.731029	1	1	5	1030	0.222907
0.731029	1	1	5	1030	0.222867
0.731029	1	1	5	1030	0.222827
0.731029	1	1	5	1030	0.222787
0.731029	1	1	5	1030	0.222747
0.731029	1	1	5	1030	0.222707
0.732029	1	1	5	1030	0.223667
0.732029	1	1	5	1030	0.223627
0.732029	1	1	5	1030	0.223587
0.732029	1	1	5	1030	0.223547
0.732029	1	1	5	1030	0.223507
0.732029	1	1	5	1030	0.223467
0.732029	1	1	5	1030	0.223427
0.732029	1	1	5	1030	0.223387
0.732029	1	1	5	1030	0.223347
0.733029	1	1	5	1030	0.224307
0.733029	1	1	5	1030	0.224267
0.733029	1	1	5	1030	0.224227
0.733029	1	1	5	1030	0.224187
0.733029	1	1	5	1030	0.224147
0.733029	1	1	5	1030	0.224107
0.733029	1	1	5	1030	0.224067
0.733029	1	1	5	1030	0.224027
0.734029	1	1	5	1030	0.224987
0.734029	1	1	5	1030	0.224947
0.734029	1	1	5	1030	0.224907
0.734029	1	1	5	1030	0.224867
0.734029	1	1	5	1030	0.224827
0.734029	1	1	5	1030	0.224787
0.734029	1	1	5	1030	0.224747
0.734029	1	1	5	1030	0.224707
0.734029	1	1	5	1030	0.224667
0.735029	1	1	5	1030	0.225627
0.735029	1	1	5	1030	0.225587
0.735029	1	1	5	1030	0.225547
0.735029	1	1	5	1030	0.225507
0.735029	1	1	5	1030	0.225467
0.735029	1	1	5	1030	0.225427
0.735029	1	1	5	1030	0.225387
0.735029	1	1	5	1030	0.225347
0.736029	1	1	5	1030	0.226307
0.736029	1	1	5	1030	0.226267
0.736029	1	1	5	1030	0.226227
0.736029	1	1	5	1030	0.226187
0.736029	1	1	5	1030	0.226147
0.736029	1	1	5	1030	0.226107
0.736029	1	1	5	1030	0.226067
0.736029	1	1	5	1030	0.226027
0.737029	1	1	5	1030	0.226987
0.737029	1	1	5	1030	0.226947
0.737029	1	1	5	1030	0.226907
0.737029	1	1	5	1030	0.226867
0.737029	1	1	5	1030	0.226827
0.737029	1	1	5	1030	0.226787
0.737029	1	1	5	1030	0.226747
0.737029	1	1	5	1030	0.226707
0.737029	1	1	5	1030	0.226667
0.738029	1	1	5	1030	0.227627
0.738029	1	1	5	1030	0.227587
0.738029	1	1	5	1030	0.227547
0.738029	1	1	5	1030	0.227507
0.738029	1	1	5	1030	0.227467
0.738029	1	1	5	1030	0.227427
0.738029	1	1	5	1030	0.227387
0.738029	1	1	5	1030	0.227347
0.739029	1	1	5	1030	0.228307
0.739029	1	1	5	1030	0.228267
0.739029	1	1	5	1030	0.228227
0.739029	1	1	5	1030	0.228187
0.739029	1	1	5	1030	0.228147
0.739029	1	1	5	1030	0.228107
0.739029	1	1	5	1030	0.228067
0.739029	1	1	5	1030	0.228027
0.739029	1	1	5	1030	0.227987
0.740029	1	1	5	1030	0.228947
0.740029	1	1	5	1030	0.228907
0.740029	1	1	5	1030	0.228867
0.740029	1	1	5	1030	0.228827
0.740029	1	1	5	1030	0.228787
