time(s)	cellId	rnti	lcid	packetSize
0.667762	1	1	5	1030
0.667802	1	1	5	1030
0.667842	1	1	5	1030
0.667882	1	1	5	1030
0.667922	1	1	5	1030
0.667962	1	1	5	1030
0.668002	1	1	5	1030
0.668042	1	1	5	1030
0.668082	1	1	5	1030
0.668122	1	1	5	1030
0.668162	1	1	5	1030
0.668202	1	1	5	1030
0.668242	1	1	5	1030
0.668282	1	1	5	1030
0.668322	1	1	5	1030
0.668362	1	1	5	1030
0.668402	1	1	5	1030
0.668442	1	1	5	1030
0.668482	1	1	5	1030
0.668522	1	1	5	1030
0.668562	1	1	5	1030
0.668602	1	1	5	1030
0.668642	1	1	5	1030
0.668682	1	1	5	1030
0.668722	1	1	5	1030
0.668762	1	1	5	1030
0.668802	1	1	5	1030
0.668842	1	1	5	1030
0.668882	1	1	5	1030
0.668922	1	1	5	1030
0.668962	1	1	5	1030
0.669002	1	1	5	1030
0.669042	1	1	5	1030
0.669082	1	1	5	1030
0.669122	1	1	5	1030
0.669162	1	1	5	1030
0.669202	1	1	5	1030
0.669242	1	1	5	1030
0.669282	1	1	5	1030
0.669322	1	1	5	1030
0.669362	1	1	5	1030
0.669402	1	1	5	1030
0.669442	1	1	5	1030
0.669482	1	1	5	1030
0.669522	1	1	5	1030
0.669562	1	1	5	1030
0.669602	1	1	5	1030
0.669642	1	1	5	1030
0.669682	1	1	5	1030
0.669722	1	1	5	1030
0.669762	1	1	5	1030
0.669802	1	1	5	1030
0.669842	1	1	5	1030
0.669882	1	1	5	1030
0.669922	1	1	5	1030
0.669962	1	1	5	1030
0.670002	1	1	5	1030
0.670042	1	1	5	1030
0.670082	1	1	5	1030
0.670122	1	1	5	1030
0.670162	1	1	5	1030
0.670202	1	1	5	1030
0.670242	1	1	5	1030
0.670282	1	1	5	1030
0.670322	1	1	5	1030
0.670362	1	1	5	1030
0.670402	1	1	5	1030
0.670442	1	1	5	1030
0.670482	1	1	5	1030
0.670522	1	1	5	1030
0.670562	1	1	5	1030
0.670602	1	1	5	1030
0.670642	1	1	5	1030
0.670682	1	1	5	1030
0.670722	1	1	5	1030
0.670762	1	1	5	1030
0.670802	1	1	5	1030
0.670842	1	1	5	1030
0.670882	1	1	5	1030
0.670922	1	1	5	1030
0.670962	1	1	5	1030
0.671002	1	1	5	1030
0.671042	1	1	5	1030
0.671082	1	1	5	1030
0.671122	1	1	5	1030
0.671162	1	1	5	1030
0.671202	1	1	5	1030
0.671242	1	1	5	1030
0.671282	1	1	5	1030
0.671322	1	1	5	1030
0.671362	1	1	5	1030
0.671402	1	1	5	1030
0.671442	1	1	5	1030
0.671482	1	1	5	1030
0.671522	1	1	5	1030
0.671562	1	1	5	1030
0.671602	1	1	5	1030
0.671642	1	1	5	1030
0.671682	1	1	5	1030
0.671722	1	1	5	1030
0.671762	1	1	5	1030
0.671802	1	1	5	1030
0.671842	1	1	5	1030
0.671882	1	1	5	1030
0.671922	1	1	5	1030
0.671962	1	1	5	1030
0.672002	1	1	5	1030
0.672042	1	1	5	1030
0.672082	1	1	5	1030
0.672122	1	1	5	1030
0.672162	1	1	5	1030
0.672202	1	1	5	1030
0.672242	1	1	5	1030
0.672282	1	1	5	1030
0.672322	1	1	5	1030
0.672362	1	1	5	1030
0.672402	1	1	5	1030
0.672442	1	1	5	1030
0.672482	1	1	5	1030
0.672522	1	1	5	1030
0.672562	1	1	5	1030
0.672602	1	1	5	1030
0.672642	1	1	5	1030
0.672682	1	1	5	1030
0.672722	1	1	5	1030
0.672762	1	1	5	1030
0.672802	1	1	5	1030
0.672842	1	1	5	1030
0.672882	1	1	5	1030
0.672922	1	1	5	1030
0.672962	1	1	5	1030
0.673002	1	1	5	1030
0.673042	1	1	5	1030
0.673082	1	1	5	1030
0.673122	1	1	5	1030
0.673162	1	1	5	1030
0.673202	1	1	5	1030
0.673242	1	1	5	1030
0.673282	1	1	5	1030
0.673322	1	1	5	1030
0.673362	1	1	5	1030
0.673402	1	1	5	1030
0.673442	1	1	5	1030
0.673482	1	1	5	1030
0.673522	1	1	5	1030
0.673562	1	1	5	1030
0.673602	1	1	5	1030
0.673642	1	1	5	1030
0.673682	1	1	5	1030
0.673722	1	1	5	1030
0.673762	1	1	5	1030
0.673802	1	1	5	1030
0.673842	1	1	5	1030
0.673882	1	1	5	1030
0.673922	1	1	5	1030
0.673962	1	1	5	1030
0.674002	1	1	5	1030
0.674042	1	1	5	1030
0.674082	1	1	5	1030
0.674122	1	1	5	1030
0.674162	1	1	5	1030
0.674202	1	1	5	1030
0.674242	1	1	5	1030
0.674282	1	1	5	1030
0.674322	1	1	5	1030
0.674362	1	1	5	1030
0.674402	1	1	5	1030
0.674442	1	1	5	1030
0.674482	1	1	5	1030
0.674522	1	1	5	1030
0.674562	1	1	5	1030
0.674602	1	1	5	1030
0.674642	1	1	5	1030
0.674682	1	1	5	1030
0.674722	1	1	5	1030
0.674762	1	1	5	1030
0.674802	1	1	5	1030
0.674842	1	1	5	1030
0.674882	1	1	5	1030
0.674922	1	1	5	1030
0.674962	1	1	5	1030
0.675002	1	1	5	1030
0.675042	1	1	5	1030
0.675082	1	1	5	1030
0.675122	1	1	5	1030
0.675162	1	1	5	1030
0.675202	1	1	5	1030
0.675242	1	1	5	1030
0.675282	1	1	5	1030
0.675322	1	1	5	1030
0.675362	1	1	5	1030
0.675402	1	1	5	1030
0.675442	1	1	5	1030
0.675482	1	1	5	1030
0.675522	1	1	5	1030
0.675562	1	1	5	1030
0.675602	1	1	5	1030
0.675642	1	1	5	1030
0.675682	1	1	5	1030
0.675722	1	1	5	1030
0.675762	1	1	5	1030
0.675802	1	1	5	1030
0.675842	1	1	5	1030
0.675882	1	1	5	1030
0.675922	1	1	5	1030
0.675962	1	1	5	1030
0.676002	1	1	5	1030
0.676042	1	1	5	1030
0.676082	1	1	5	1030
0.676122	1	1	5	1030
0.676162	1	1	5	1030
0.676202	1	1	5	1030
0.676242	1	1	5	1030
0.676282	1	1	5	1030
0.676322	1	1	5	1030
0.676362	1	1	5	1030
0.676402	1	1	5	1030
0.676442	1	1	5	1030
0.676482	1	1	5	1030
0.676522	1	1	5	1030
0.676562	1	1	5	1030
0.676602	1	1	5	1030
0.676642	1	1	5	1030
0.676682	1	1	5	1030
0.676722	1	1	5	1030
0.676762	1	1	5	1030
0.676802	1	1	5	1030
0.676842	1	1	5	1030
0.676882	1	1	5	1030
0.676922	1	1	5	1030
0.676962	1	1	5	1030
0.677002	1	1	5	1030
0.677042	1	1	5	1030
0.677082	1	1	5	1030
0.677122	1	1	5	1030
0.677162	1	1	5	1030
0.677202	1	1	5	1030
0.677242	1	1	5	1030
0.677282	1	1	5	1030
0.677322	1	1	5	1030
0.677362	1	1	5	1030
0.677402	1	1	5	1030
0.677442	1	1	5	1030
0.677482	1	1	5	1030
0.677522	1	1	5	1030
0.677562	1	1	5	1030
0.677602	1	1	5	1030
0.677642	1	1	5	1030
0.677682	1	1	5	1030
0.677722	1	1	5	1030
0.677762	1	1	5	1030
0.677802	1	1	5	1030
0.677842	1	1	5	1030
0.677882	1	1	5	1030
0.677922	1	1	5	1030
0.677962	1	1	5	1030
0.678002	1	1	5	1030
0.678042	1	1	5	1030
0.678082	1	1	5	1030
0.678122	1	1	5	1030
0.678162	1	1	5	1030
0.678202	1	1	5	1030
0.678242	1	1	5	1030
0.678282	1	1	5	1030
0.678322	1	1	5	1030
0.678362	1	1	5	1030
0.678402	1	1	5	1030
0.678442	1	1	5	1030
0.678482	1	1	5	1030
0.678522	1	1	5	1030
0.678562	1	1	5	1030
0.678602	1	1	5	1030
0.678642	1	1	5	1030
0.678682	1	1	5	1030
0.678722	1	1	5	1030
0.678762	1	1	5	1030
0.678802	1	1	5	1030
0.678842	1	1	5	1030
0.678882	1	1	5	1030
0.678922	1	1	5	1030
0.678962	1	1	5	1030
0.679002	1	1	5	1030
0.679042	1	1	5	1030
0.679082	1	1	5	1030
0.679122	1	1	5	1030
0.679162	1	1	5	1030
0.679202	1	1	5	1030
0.679242	1	1	5	1030
0.679282	1	1	5	1030
0.679322	1	1	5	1030
0.679362	1	1	5	1030
0.679402	1	1	5	1030
0.679442	1	1	5	1030
0.679482	1	1	5	1030
0.679522	1	1	5	1030
0.679562	1	1	5	1030
0.679602	1	1	5	1030
0.679642	1	1	5	1030
0.679682	1	1	5	1030
0.679722	1	1	5	1030
0.679762	1	1	5	1030
0.679802	1	1	5	1030
0.679842	1	1	5	1030
0.679882	1	1	5	1030
0.679922	1	1	5	1030
0.679962	1	1	5	1030
0.680002	1	1	5	1030
0.680042	1	1	5	1030
0.680082	1	1	5	1030
0.680122	1	1	5	1030
0.680162	1	1	5	1030
0.680202	1	1	5	1030
0.680242	1	1	5	1030
0.680282	1	1	5	1030
0.680322	1	1	5	1030
0.680362	1	1	5	1030
0.680402	1	1	5	1030
0.680442	1	1	5	1030
0.680482	1	1	5	1030
0.680522	1	1	5	1030
0.680562	1	1	5	1030
0.680602	1	1	5	1030
0.680642	1	1	5	1030
0.680682	1	1	5	1030
0.680722	1	1	5	1030
0.680762	1	1	5	1030
0.680802	1	1	5	1030
0.680842	1	1	5	1030
0.680882	1	1	5	1030
0.680922	1	1	5	1030
0.680962	1	1	5	1030
0.681002	1	1	5	1030
0.681042	1	1	5	1030
0.681082	1	1	5	1030
0.681122	1	1	5	1030
0.681162	1	1	5	1030
0.681202	1	1	5	1030
0.681242	1	1	5	1030
0.681282	1	1	5	1030
0.681322	1	1	5	1030
0.681362	1	1	5	1030
0.681402	1	1	5	1030
0.681442	1	1	5	1030
0.681482	1	1	5	1030
0.681522	1	1	5	1030
0.681562	1	1	5	1030
0.681602	1	1	5	1030
0.681642	1	1	5	1030
0.681682	1	1	5	1030
0.681722	1	1	5	1030
0.681762	1	1	5	1030
0.681802	1	1	5	1030
0.681842	1	1	5	1030
0.681882	1	1	5	1030
0.681922	1	1	5	1030
0.681962	1	1	5	1030
0.682002	1	1	5	1030
0.682042	1	1	5	1030
0.682082	1	1	5	1030
0.682122	1	1	5	1030
0.682162	1	1	5	1030
0.682202	1	1	5	1030
0.682242	1	1	5	1030
0.682282	1	1	5	1030
0.682322	1	1	5	1030
0.682362	1	1	5	1030
0.682402	1	1	5	1030
0.682442	1	1	5	1030
0.682482	1	1	5	1030
0.682522	1	1	5	1030
0.682562	1	1	5	1030
0.682602	1	1	5	1030
0.682642	1	1	5	1030
0.682682	1	1	5	1030
0.682722	1	1	5	1030
0.682762	1	1	5	1030
0.682802	1	1	5	1030
0.682842	1	1	5	1030
0.682882	1	1	5	1030
0.682922	1	1	5	1030
0.682962	1	1	5	1030
0.683002	1	1	5	1030
0.683042	1	1	5	1030
0.683082	1	1	5	1030
0.683122	1	1	5	1030
0.683162	1	1	5	1030
0.683202	1	1	5	1030
0.683242	1	1	5	1030
0.683282	1	1	5	1030
0.683322	1	1	5	1030
0.683362	1	1	5	1030
0.683402	1	1	5	1030
0.683442	1	1	5	1030
0.683482	1	1	5	1030
0.683522	1	1	5	1030
0.683562	1	1	5	1030
0.683602	1	1	5	1030
0.683642	1	1	5	1030
0.683682	1	1	5	1030
0.683722	1	1	5	1030
0.683762	1	1	5	1030
0.683802	1	1	5	1030
0.683842	1	1	5	1030
0.683882	1	1	5	1030
0.683922	1	1	5	1030
0.683962	1	1	5	1030
0.684002	1	1	5	1030
0.684042	1	1	5	1030
0.684082	1	1	5	1030
0.684122	1	1	5	1030
0.684162	1	1	5	1030
0.684202	1	1	5	1030
0.684242	1	1	5	1030
0.684282	1	1	5	1030
0.684322	1	1	5	1030
0.684362	1	1	5	1030
0.684402	1	1	5	1030
0.684442	1	1	5	1030
0.684482	1	1	5	1030
0.684522	1	1	5	1030
0.684562	1	1	5	1030
0.684602	1	1	5	1030
0.684642	1	1	5	1030
0.684682	1	1	5	1030
0.684722	1	1	5	1030
0.684762	1	1	5	1030
0.684802	1	1	5	1030
0.684842	1	1	5	1030
0.684882	1	1	5	1030
0.684922	1	1	5	1030
0.684962	1	1	5	1030
0.685002	1	1	5	1030
0.685042	1	1	5	1030
0.685082	1	1	5	1030
0.685122	1	1	5	1030
0.685162	1	1	5	1030
0.685202	1	1	5	1030
0.685242	1	1	5	1030
0.685282	1	1	5	1030
0.685322	1	1	5	1030
0.685362	1	1	5	1030
0.685402	1	1	5	1030
0.685442	1	1	5	1030
0.685482	1	1	5	1030
0.685522	1	1	5	1030
0.685562	1	1	5	1030
0.685602	1	1	5	1030
0.685642	1	1	5	1030
0.685682	1	1	5	1030
0.685722	1	1	5	1030
0.685762	1	1	5	1030
0.685802	1	1	5	1030
0.685842	1	1	5	1030
0.685882	1	1	5	1030
0.685922	1	1	5	1030
0.685962	1	1	5	1030
0.686002	1	1	5	1030
0.686042	1	1	5	1030
0.686082	1	1	5	1030
0.686122	1	1	5	1030
0.686162	1	1	5	1030
0.686202	1	1	5	1030
0.686242	1	1	5	1030
0.686282	1	1	5	1030
0.686322	1	1	5	1030
0.686362	1	1	5	1030
0.686402	1	1	5	1030
0.686442	1	1	5	1030
0.686482	1	1	5	1030
0.686522	1	1	5	1030
0.686562	1	1	5	1030
0.686602	1	1	5	1030
0.686642	1	1	5	1030
0.686682	1	1	5	1030
0.686722	1	1	5	1030
0.686762	1	1	5	1030
0.686802	1	1	5	1030
0.686842	1	1	5	1030
0.686882	1	1	5	1030
0.686922	1	1	5	1030
0.686962	1	1	5	1030
0.687002	1	1	5	1030
0.687042	1	1	5	1030
0.687082	1	1	5	1030
0.687122	1	1	5	1030
0.687162	1	1	5	1030
0.687202	1	1	5	1030
0.687242	1	1	5	1030
0.687282	1	1	5	1030
0.687322	1	1	5	1030
0.687362	1	1	5	1030
0.687402	1	1	5	1030
0.687442	1	1	5	1030
0.687482	1	1	5	1030
0.687522	1	1	5	1030
0.687562	1	1	5	1030
0.687602	1	1	5	1030
0.687642	1	1	5	1030
0.687682	1	1	5	1030
0.687722	1	1	5	1030
0.687762	1	1	5	1030
0.687802	1	1	5	1030
0.687842	1	1	5	1030
0.687882	1	1	5	1030
0.687922	1	1	5	1030
0.687962	1	1	5	1030
0.688002	1	1	5	1030
0.688042	1	1	5	1030
0.688082	1	1	5	1030
0.688122	1	1	5	1030
0.688162	1	1	5	1030
0.688202	1	1	5	1030
0.688242	1	1	5	1030
0.688282	1	1	5	1030
0.688322	1	1	5	1030
0.688362	1	1	5	1030
0.688402	1	1	5	1030
0.688442	1	1	5	1030
0.688482	1	1	5	1030
0.688522	1	1	5	1030
0.688562	1	1	5	1030
0.688602	1	1	5	1030
0.688642	1	1	5	1030
0.688682	1	1	5	1030
0.688722	1	1	5	1030
0.688762	1	1	5	1030
0.688802	1	1	5	1030
0.688842	1	1	5	1030
0.688882	1	1	5	1030
0.688922	1	1	5	1030
0.688962	1	1	5	1030
0.689002	1	1	5	1030
0.689042	1	1	5	1030
0.689082	1	1	5	1030
0.689122	1	1	5	1030
0.689162	1	1	5	1030
0.689202	1	1	5	1030
0.689242	1	1	5	1030
0.689282	1	1	5	1030
0.689322	1	1	5	1030
0.689362	1	1	5	1030
0.689402	1	1	5	1030
0.689442	1	1	5	1030
0.689482	1	1	5	1030
0.689522	1	1	5	1030
0.689562	1	1	5	1030
0.689602	1	1	5	1030
0.689642	1	1	5	1030
0.689682	1	1	5	1030
0.689722	1	1	5	1030
0.689762	1	1	5	1030
0.689802	1	1	5	1030
0.689842	1	1	5	1030
0.689882	1	1	5	1030
0.689922	1	1	5	1030
0.689962	1	1	5	1030
0.690002	1	1	5	1030
0.690042	1	1	5	1030
0.690082	1	1	5	1030
0.690122	1	1	5	1030
0.690162	1	1	5	1030
0.690202	1	1	5	1030
0.690242	1	1	5	1030
0.690282	1	1	5	1030
0.690322	1	1	5	1030
0.690362	1	1	5	1030
0.690402	1	1	5	1030
0.690442	1	1	5	1030
0.690482	1	1	5	1030
0.690522	1	1	5	1030
0.690562	1	1	5	1030
0.690602	1	1	5	1030
0.690642	1	1	5	1030
0.690682	1	1	5	1030
0.690722	1	1	5	1030
0.690762	1	1	5	1030
0.690802	1	1	5	1030
0.690842	1	1	5	1030
0.690882	1	1	5	1030
0.690922	1	1	5	1030
0.690962	1	1	5	1030
0.691002	1	1	5	1030
0.691042	1	1	5	1030
0.691082	1	1	5	1030
0.691122	1	1	5	1030
0.691162	1	1	5	1030
0.691202	1	1	5	1030
0.691242	1	1	5	1030
0.691282	1	1	5	1030
0.691322	1	1	5	1030
0.691362	1	1	5	1030
0.691402	1	1	5	1030
0.691442	1	1	5	1030
0.691482	1	1	5	1030
0.691522	1	1	5	1030
0.691562	1	1	5	1030
0.691602	1	1	5	1030
0.691642	1	1	5	1030
0.691682	1	1	5	1030
0.691722	1	1	5	1030
0.691762	1	1	5	1030
0.691802	1	1	5	1030
0.691842	1	1	5	1030
0.691882	1	1	5	1030
0.691922	1	1	5	1030
0.691962	1	1	5	1030
0.692002	1	1	5	1030
0.692042	1	1	5	1030
0.692082	1	1	5	1030
0.692122	1	1	5	1030
0.692162	1	1	5	1030
0.692202	1	1	5	1030
0.692242	1	1	5	1030
0.692282	1	1	5	1030
0.692322	1	1	5	1030
0.692362	1	1	5	1030
0.692402	1	1	5	1030
0.692442	1	1	5	1030
0.692482	1	1	5	1030
0.692522	1	1	5	1030
0.692562	1	1	5	1030
0.692602	1	1	5	1030
0.692642	1	1	5	1030
0.692682	1	1	5	1030
0.692722	1	1	5	1030
0.692762	1	1	5	1030
0.692802	1	1	5	1030
0.692842	1	1	5	1030
0.692882	1	1	5	1030
0.692922	1	1	5	1030
0.692962	1	1	5	1030
0.693002	1	1	5	1030
0.693042	1	1	5	1030
0.693082	1	1	5	1030
0.693122	1	1	5	1030
0.693162	1	1	5	1030
0.693202	1	1	5	1030
0.693242	1	1	5	1030
0.693282	1	1	5	1030
0.693322	1	1	5	1030
0.693362	1	1	5	1030
0.693402	1	1	5	1030
0.693442	1	1	5	1030
0.693482	1	1	5	1030
0.693522	1	1	5	1030
0.693562	1	1	5	1030
0.693602	1	1	5	1030
0.693642	1	1	5	1030
0.693682	1	1	5	1030
0.693722	1	1	5	1030
0.693762	1	1	5	1030
0.693802	1	1	5	1030
0.693842	1	1	5	1030
0.693882	1	1	5	1030
0.693922	1	1	5	1030
0.693962	1	1	5	1030
0.694002	1	1	5	1030
0.694042	1	1	5	1030
0.694082	1	1	5	1030
0.694122	1	1	5	1030
0.694162	1	1	5	1030
0.694202	1	1	5	1030
0.694242	1	1	5	1030
0.694282	1	1	5	1030
0.694322	1	1	5	1030
0.694362	1	1	5	1030
0.694402	1	1	5	1030
0.694442	1	1	5	1030
0.694482	1	1	5	1030
0.694522	1	1	5	1030
0.694562	1	1	5	1030
0.694602	1	1	5	1030
0.694642	1	1	5	1030
0.694682	1	1	5	1030
0.694722	1	1	5	1030
0.694762	1	1	5	1030
0.694802	1	1	5	1030
0.694842	1	1	5	1030
0.694882	1	1	5	1030
0.694922	1	1	5	1030
0.694962	1	1	5	1030
0.695002	1	1	5	1030
0.695042	1	1	5	1030
0.695082	1	1	5	1030
0.695122	1	1	5	1030
0.695162	1	1	5	1030
0.695202	1	1	5	1030
0.695242	1	1	5	1030
0.695282	1	1	5	1030
0.695322	1	1	5	1030
0.695362	1	1	5	1030
0.695402	1	1	5	1030
0.695442	1	1	5	1030
0.695482	1	1	5	1030
0.695522	1	1	5	1030
0.695562	1	1	5	1030
0.695602	1	1	5	1030
0.695642	1	1	5	1030
0.695682	1	1	5	1030
0.695722	1	1	5	1030
0.695762	1	1	5	1030
0.695802	1	1	5	1030
0.695842	1	1	5	1030
0.695882	1	1	5	1030
0.695922	1	1	5	1030
0.695962	1	1	5	1030
0.696002	1	1	5	1030
0.696042	1	1	5	1030
0.696082	1	1	5	1030
0.696122	1	1	5	1030
0.696162	1	1	5	1030
0.696202	1	1	5	1030
0.696242	1	1	5	1030
0.696282	1	1	5	1030
0.696322	1	1	5	1030
0.696362	1	1	5	1030
0.696402	1	1	5	1030
0.696442	1	1	5	1030
0.696482	1	1	5	1030
0.696522	1	1	5	1030
0.696562	1	1	5	1030
0.696602	1	1	5	1030
0.696642	1	1	5	1030
0.696682	1	1	5	1030
0.696722	1	1	5	1030
0.696762	1	1	5	1030
0.696802	1	1	5	1030
0.696842	1	1	5	1030
0.696882	1	1	5	1030
0.696922	1	1	5	1030
0.696962	1	1	5	1030
0.697002	1	1	5	1030
0.697042	1	1	5	1030
0.697082	1	1	5	1030
0.697122	1	1	5	1030
0.697162	1	1	5	1030
0.697202	1	1	5	1030
0.697242	1	1	5	1030
0.697282	1	1	5	1030
0.697322	1	1	5	1030
0.697362	1	1	5	1030
0.697402	1	1	5	1030
0.697442	1	1	5	1030
0.697482	1	1	5	1030
0.697522	1	1	5	1030
0.697562	1	1	5	1030
0.697602	1	1	5	1030
0.697642	1	1	5	1030
0.697682	1	1	5	1030
0.697722	1	1	5	1030
0.697762	1	1	5	1030
0.697802	1	1	5	1030
0.697842	1	1	5	1030
0.697882	1	1	5	1030
0.697922	1	1	5	1030
0.697962	1	1	5	1030
0.698002	1	1	5	1030
0.698042	1	1	5	1030
0.698082	1	1	5	1030
0.698122	1	1	5	1030
0.698162	1	1	5	1030
0.698202	1	1	5	1030
0.698242	1	1	5	1030
0.698282	1	1	5	1030
0.698322	1	1	5	1030
0.698362	1	1	5	1030
0.698402	1	1	5	1030
0.698442	1	1	5	1030
0.698482	1	1	5	1030
0.698522	1	1	5	1030
0.698562	1	1	5	1030
0.698602	1	1	5	1030
0.698642	1	1	5	1030
0.698682	1	1	5	1030
0.698722	1	1	5	1030
0.698762	1	1	5	1030
0.698802	1	1	5	1030
0.698842	1	1	5	1030
0.698882	1	1	5	1030
0.698922	1	1	5	1030
0.698962	1	1	5	1030
0.699002	1	1	5	1030
0.699042	1	1	5	1030
0.699082	1	1	5	1030
0.699122	1	1	5	1030
0.699162	1	1	5	1030
0.699202	1	1	5	1030
0.699242	1	1	5	1030
0.699282	1	1	5	1030
0.699322	1	1	5	1030
0.699362	1	1	5	1030
0.699402	1	1	5	1030
0.699442	1	1	5	1030
0.699482	1	1	5	1030
0.699522	1	1	5	1030
0.699562	1	1	5	1030
0.699602	1	1	5	1030
0.699642	1	1	5	1030
0.699682	1	1	5	1030
0.699722	1	1	5	1030
0.699762	1	1	5	1030
0.699802	1	1	5	1030
0.699842	1	1	5	1030
0.699882	1	1	5	1030
0.699922	1	1	5	1030
0.699962	1	1	5	1030
0.700002	1	1	5	1030
0.700042	1	1	5	1030
0.700082	1	1	5	1030
0.700122	1	1	5	1030
0.700162	1	1	5	1030
0.700202	1	1	5	1030
0.700242	1	1	5	1030
0.700282	1	1	5	1030
0.700322	1	1	5	1030
0.700362	1	1	5	1030
0.700402	1	1	5	1030
0.700442	1	1	5	1030
0.700482	1	1	5	1030
0.700522	1	1	5	1030
0.700562	1	1	5	1030
0.700602	1	1	5	1030
0.700642	1	1	5	1030
0.700682	1	1	5	1030
0.700722	1	1	5	1030
0.700762	1	1	5	1030
0.700802	1	1	5	1030
0.700842	1	1	5	1030
0.700882	1	1	5	1030
0.700922	1	1	5	1030
0.700962	1	1	5	1030
0.701002	1	1	5	1030
0.701042	1	1	5	1030
0.701082	1	1	5	1030
0.701122	1	1	5	1030
0.701162	1	1	5	1030
0.701202	1	1	5	1030
0.701242	1	1	5	1030
0.701282	1	1	5	1030
0.701322	1	1	5	1030
0.701362	1	1	5	1030
0.701402	1	1	5	1030
0.701442	1	1	5	1030
0.701482	1	1	5	1030
0.701522	1	1	5	1030
0.701562	1	1	5	1030
0.701602	1	1	5	1030
0.701642	1	1	5	1030
0.701682	1	1	5	1030
0.701722	1	1	5	1030
0.701762	1	1	5	1030
0.701802	1	1	5	1030
0.701842	1	1	5	1030
0.701882	1	1	5	1030
0.701922	1	1	5	1030
0.701962	1	1	5	1030
0.702002	1	1	5	1030
0.702042	1	1	5	1030
0.702082	1	1	5	1030
0.702122	1	1	5	1030
0.702162	1	1	5	1030
0.702202	1	1	5	1030
0.702242	1	1	5	1030
0.702282	1	1	5	1030
0.702322	1	1	5	1030
0.702362	1	1	5	1030
0.702402	1	1	5	1030
0.702442	1	1	5	1030
0.702482	1	1	5	1030
0.702522	1	1	5	1030
0.702562	1	1	5	1030
0.702602	1	1	5	1030
0.702642	1	1	5	1030
0.702682	1	1	5	1030
0.702722	1	1	5	1030
0.702762	1	1	5	1030
0.702802	1	1	5	1030
0.702842	1	1	5	1030
0.702882	1	1	5	1030
0.702922	1	1	5	1030
0.702962	1	1	5	1030
0.703002	1	1	5	1030
0.703042	1	1	5	1030
0.703082	1	1	5	1030
0.703122	1	1	5	1030
0.703162	1	1	5	1030
0.703202	1	1	5	1030
0.703242	1	1	5	1030
0.703282	1	1	5	1030
0.703322	1	1	5	1030
0.703362	1	1	5	1030
0.703402	1	1	5	1030
0.703442	1	1	5	1030
0.703482	1	1	5	1030
0.703522	1	1	5	1030
0.703562	1	1	5	1030
0.703602	1	1	5	1030
0.703642	1	1	5	1030
0.703682	1	1	5	1030
0.703722	1	1	5	1030
0.703762	1	1	5	1030
0.703802	1	1	5	1030
0.703842	1	1	5	1030
0.703882	1	1	5	1030
0.703922	1	1	5	1030
0.703962	1	1	5	1030
0.704002	1	1	5	1030
0.704042	1	1	5	1030
0.704082	1	1	5	1030
0.704122	1	1	5	1030
0.704162	1	1	5	1030
0.704202	1	1	5	1030
0.704242	1	1	5	1030
0.704282	1	1	5	1030
0.704322	1	1	5	1030
0.704362	1	1	5	1030
0.704402	1	1	5	1030
0.704442	1	1	5	1030
0.704482	1	1	5	1030
0.704522	1	1	5	1030
0.704562	1	1	5	1030
0.704602	1	1	5	1030
0.704642	1	1	5	1030
0.704682	1	1	5	1030
0.704722	1	1	5	1030
0.704762	1	1	5	1030
0.704802	1	1	5	1030
0.704842	1	1	5	1030
0.704882	1	1	5	1030
0.704922	1	1	5	1030
0.704962	1	1	5	1030
0.705002	1	1	5	1030
0.705042	1	1	5	1030
0.705082	1	1	5	1030
0.705122	1	1	5	1030
0.705162	1	1	5	1030
0.705202	1	1	5	1030
0.705242	1	1	5	1030
0.705282	1	1	5	1030
0.705322	1	1	5	1030
0.705362	1	1	5	1030
0.705402	1	1	5	1030
0.705442	1	1	5	1030
0.705482	1	1	5	1030
0.705522	1	1	5	1030
0.705562	1	1	5	1030
0.705602	1	1	5	1030
0.705642	1	1	5	1030
0.705682	1	1	5	1030
0.705722	1	1	5	1030
0.705762	1	1	5	1030
0.705802	1	1	5	1030
0.705842	1	1	5	1030
0.705882	1	1	5	1030
0.705922	1	1	5	1030
0.705962	1	1	5	1030
0.706002	1	1	5	1030
0.706042	1	1	5	1030
0.706082	1	1	5	1030
0.706122	1	1	5	1030
0.706162	1	1	5	1030
0.706202	1	1	5	1030
0.706242	1	1	5	1030
0.706282	1	1	5	1030
0.706322	1	1	5	1030
0.706362	1	1	5	1030
0.706402	1	1	5	1030
0.706442	1	1	5	1030
0.706482	1	1	5	1030
0.706522	1	1	5	1030
0.706562	1	1	5	1030
0.706602	1	1	5	1030
0.706642	1	1	5	1030
0.706682	1	1	5	1030
0.706722	1	1	5	1030
0.706762	1	1	5	1030
0.706802	1	1	5	1030
0.706842	1	1	5	1030
0.706882	1	1	5	1030
0.706922	1	1	5	1030
0.706962	1	1	5	1030
0.707002	1	1	5	1030
0.707042	1	1	5	1030
0.707082	1	1	5	1030
0.707122	1	1	5	1030
0.707162	1	1	5	1030
0.707202	1	1	5	1030
0.707242	1	1	5	1030
0.707282	1	1	5	1030
0.707322	1	1	5	1030
0.707362	1	1	5	1030
0.707402	1	1	5	1030
0.707442	1	1	5	1030
0.707482	1	1	5	1030
0.707522	1	1	5	1030
0.707562	1	1	5	1030
0.707602	1	1	5	1030
0.707642	1	1	5	1030
